"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_RADIUS_EST","S_LUMINOSITY","P_HABITABLE"
"HD 30669 b",0.921690845477555,2.61135030506604,2.44246767656495,-2.41148082910525,-0.185668584053308,-0.417690664916521,"non-habitable"
"Kepler-531 b",-0.389990467994087,-0.204585676767704,0.233115172541618,-0.618653280397134,-0.235824250798775,-0.711688434855689,"non-habitable"
"Kepler-232 c",-0.156405292601956,-0.361225177794937,-0.271946489534217,0.262321766883402,-0.166860209023758,-0.172040328886776,"non-habitable"
"Kepler-79 e",-0.660782375278174,0.204585655216265,0.772991815881962,-0.45449719428349,-0.0634141463612317,0.424347759393464,"non-habitable"
"Kepler-329 b.1",-0.83396880492393,-0.452183838253021,-0.485104679244672,-0.313230042634633,-0.307923021745384,-0.933065184736733,"non-habitable"
"Kepler-362 c",-0.815845286098625,-0.135299347207095,0.360099857360588,-0.528393122901587,-0.24522843831355,-0.504597610794726,"non-habitable"
"Kepler-273 b",-0.793612959443073,-0.508419899687445,-0.904894512505062,0.832749183649888,-0.217015875769225,-0.450249646001697,"non-habitable"
"HD 136352 b",-0.603497835851915,-0.378250280000977,-0.262958643383706,0.25573872046043,-0.173116774225858,-0.272235651234591,"non-habitable"
"HD 72490 b",1.54010653243806,2.00219942458614,2.07025946491544,-0.984169807022491,1.08389673044133,2.27363747282586,"non-habitable"
"Kepler-332 d",-0.954221966343491,-0.172229750937003,0.305544540963242,-0.696073138607831,-0.24522843831355,-0.720340053015445,"non-habitable"
"HD 8673 b",2.5154567416219,2.82188087760579,2.42582662801197,-1.958130416018,-0.0352015838169066,0.71462244088677,"non-habitable"
"Kepler-600 b",-0.359122049375284,-0.249466582953047,0.109109681977941,-0.34443288193976,-0.217015875769225,-0.558932150932537,"non-habitable"
"Kepler-1370 c",-0.890181254742566,-0.410765474777773,-0.483464567826413,0.757424766681127,-0.0665488755328234,0.42662933965092,"non-habitable"
"HD 103197 b",0.160261630776841,-0.049259855111812,0.486289868741896,-0.668141521432073,-0.195072771568083,-0.49982614442985,"non-habitable"
"K2-226 b",-0.780495116805834,-0.498249195308539,-0.859833780716802,0.781825730790993,-0.185668584053308,-0.409072207034193,"non-habitable"
"BD+20 594 b",0.0470195137813656,0.0072771942518756,0.411881383386427,-0.452822506031452,-0.132378188136249,-0.0694930453946693,"non-habitable"
"Kepler-171 d",-0.650264636007661,-0.102931771019414,0.384147963124556,-0.506571669255276,-0.20761168825445,-0.410275538725697,"non-habitable"
"HD 163607 c",1.64257473905443,2.40293082279863,2.28756915095333,-1.78381243719385,0.080783395531986,0.564650767356002,"non-habitable"
"HATS-14 b",1.30580697947961,-0.505695702226847,-0.929248228659576,0.834970621073284,-0.179399125710124,-0.416104732772779,"non-habitable"
"HATS-33 b",1.35581629545956,-0.50778003421789,-0.9620599296075,1.01162045810922,-0.151186563165799,-0.19062256277757,"non-habitable"
"HAT-P-29 b.1",1.21407815744485,-0.429451771946246,-0.609193478810583,0.817333295734658,-0.0634141463612317,0.376030180601827,"non-habitable"
"Kepler-472 b",-0.285201681633182,-0.482329766541998,-0.75364621811767,0.422651166829514,-0.226420063284,-0.663469057021175,"non-habitable"
"HD 192310 c",0.083954755090957,1.31776559746578,1.80014454987404,-1.93656154842394,-0.213151491362007,-0.58056905470971,"non-habitable"
"K2-256 b",-0.427941308052974,-0.459608053212895,-0.626137672679407,0.348521487616866,-0.226420063284,-0.604444679178243,"non-habitable"
"HD 215152 c",-0.958292231255222,-0.437418466621829,-0.493968829594417,0.0952420420053533,-0.242093709141958,-0.717208742200159,"non-habitable"
"Kepler-987 b",-0.275144305599303,0.284683992992305,0.915949105168228,-0.951063305701181,-0.185668584053308,-0.330239948684785,"non-habitable"
"HD 564 b",0.75732868300507,1.3402121214754,1.76384726121748,-1.58107961633209,-0.154321292337391,-0.0965331331011561,"non-habitable"
"Kepler-700 b",0.181215777789904,0.164276477441975,0.771685431336665,-0.763876436785947,-0.169994938195349,-0.248953517985192,"non-habitable"
"Kepler-1164 b",-1.00460105971311,-0.485965372646732,-0.775443345705194,0.513525954158769,-0.223285334112408,-0.605238686901203,"non-habitable"
"Kepler-215 e",-0.701115335052159,0.0734677803882642,0.678477264638881,-0.586080538936958,-0.148051833994207,-0.143532984425211,"non-habitable"
"Kepler-142 d",-0.563013124565783,-0.0650408229444043,0.413478950710291,-0.214003404037265,-0.0728183338760068,0.176448040947935,"non-habitable"
"Kepler-1316 b",-0.214849932377036,0.215417924781912,0.817636109382029,-0.653596626514526,-0.119839271449882,0.0371203001313638,"non-habitable"
"Kepler-1144 b.1",-0.616582548387251,-0.298995695896344,-0.0606673277107962,0.0414660695532774,-0.169994938195349,-0.223939533380275,"non-habitable"
"HIP 14810 b",1.91029833034773,-0.432341672152523,-0.536126978357266,0.538344597222009,-0.135512917307841,-0.182297503338462,"non-habitable"
"K2-275 b",-0.539044001327658,-0.501319623311043,-0.858557203033744,0.455033693998793,-0.242093709141958,-0.743968051033795,"non-habitable"
"Kepler-248 b",-0.33198545253898,-0.440628211437169,-0.563100590883302,0.286150066336434,-0.210746417426041,-0.566411575562993,"non-habitable"
"Kepler-1356 b",-0.784849451113693,-0.564721649105164,-1.39063787433567,1.42511803513614,-0.226420063284,-0.634971460884329,"non-habitable"
"HD 11964 c",0.100242843733355,-0.0909029837335416,0.360720925173276,-0.0831266960041635,0.0591114140568951,0.383436797708525,"non-habitable"
"Kepler-205 b",-0.789222033483607,-0.520299465086769,-0.930882124889575,0.244853390380367,-0.298518834230609,-0.915919316638446,"non-habitable"
"Kepler-1213 b",-0.944044941698297,-0.448659002600417,-0.640757547060577,0.849592248995965,-0.091626708905557,0.238369360592014,"non-habitable"
"Kepler-28 c",1.41743725012881,-0.406283768659968,-0.39064706346566,-0.187829883796703,-0.251497896656733,-0.806299157331637,"non-habitable"
"Kepler-1082 b",-1.00460105971311,-0.533702101198429,-1.1462418640804,1.43069374992388,-0.113569813106699,0.0820289977197341,"non-habitable"
"Kepler-320 c",-0.847761258688559,-0.27135964502978,-0.0371706195660294,0.251447527837228,-0.122974000621474,0.298278449615088,"non-habitable"
"Kepler-186 d",-0.83396880492393,-0.412886379419839,-0.190609458125974,-0.693238151531557,-0.307923021745384,-0.969935014953373,"non-habitable"
"HATS-6 b",0.741598189266968,-0.510245616665515,-0.852868371223382,-0.0497043374171437,-0.292249375887425,-0.960649397870024,"non-habitable"
"Kepler-245 d",-0.329318267426291,-0.145502256405157,0.337036741809778,-0.622442931903399,-0.220150604940816,-0.619197586708812,"non-habitable"
"Kepler-693 b",0.594389773932697,-0.340310679731687,-0.117392956736952,-0.308895778463691,-0.24522843831355,-0.736404060365479,"non-habitable"
"WASP-15 b",0.986332339858905,-0.47797418531266,-0.800877326571148,1.23723602994338,-0.00698902127258133,0.731325443954557,"non-habitable"
"WASP-80 b",0.984604021276068,-0.514590107591885,-0.886766139290006,0.178996380091952,-0.285979917544242,-0.918885573294974,"non-habitable"
"psi 1 Dra B b",1.47249898805752,3.56085946044344,2.78245437014523,-2.24547325991367,-0.0216941298583931,0.619126157922966,"non-habitable"
"Kepler-1000 b",0.00672604463033754,0.451675074986736,0.987569741454106,-0.518383890978307,0.00241516624219375,0.861891952066227,"non-habitable"
"Kepler-1517 b",0.561756532972971,-0.428200814810156,-0.623941324291582,1.33774167775307,0.140343249792228,1.74716291255161,"non-habitable"
"Kepler-482 b",-0.502614231118641,-0.0271310423755775,0.575065034650591,-0.969182683786026,-0.24522843831355,-0.738535089328062,"non-habitable"
"WASP-47 c",1.37908994031334,1.54689612583722,1.86226861650565,-1.70317103668674,-0.113569813106699,-0.0980932153532016,"non-habitable"
"Kepler-1097 b",-0.275144305599303,0.558224294851251,1.233111709856,-1.42969551120394,-0.223285334112408,-0.597438978190299,"non-habitable"
