"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_TEMPERATURE","S_RADIUS_EST","P_HABITABLE"
"Kepler-1050 c",-0.802450099064257,-0.245886637067233,0.0489304615781484,0.0993113136035075,0.707512837625283,-0.116704542278291,"non-habitable"
"294",-0.688265335268274,-0.0191652012202874,0.633898584576975,-1.37994857571214,-1.65085731879664,-0.283541461347508,"habitable"
"412",-0.593990614914687,-0.266260012121551,0.224820927865563,-1.79336527456358,-3.00241853426684,-0.380017203199691,"habitable"
"499",-1.13410606906266,-0.533751012566399,-0.64055209157643,-1.50301193787248,-4.1170172636576,-0.435784046681529,"habitable"
"31",-0.959164989439482,-0.504441220955956,-0.504790464811735,-1.50899642057464,-3.36748387166282,-0.430958069917611,"habitable"
"HATS-32 b",1.234831441253,-0.500752486294405,-0.922558476805775,0.999797966229512,0.378696597140202,-0.126108729793066,"non-habitable"
"508",-1.07094009283704,-0.489397115558691,-0.272433527252288,-1.82157709772201,-3.75315575784019,-0.435519729856583,"habitable"
"202",-0.618143041169998,0.568281133950372,1.22653525975429,-1.33793012589032,0.0407677205723064,-0.207756437848573,"habitable"
"30",-0.463845101761337,-0.174361639643944,0.44417711801161,-1.72877878675906,-2.75487189209002,-0.350490395474325,"habitable"
"151",-0.863898247352416,0.119714627991907,0.861125070690378,-1.8085974466929,-2.17585287802539,-0.310338269843595,"habitable"
"Kepler-148 b",-0.681239355233854,-0.529844631632094,-1.10721542807723,0.983193140438672,-0.105944610957886,-0.204476959082858,"non-habitable"
"Kepler-93 b",-0.75708341584297,-0.46213196769008,-0.697814032386761,0.66366160652699,0.344836726958832,-0.163725479852166,"non-habitable"
"K2-275 c",-0.509129135727513,-0.419964011562993,-0.421771531994851,-0.0249429799898028,-0.672785850284363,-0.242093709141958,"non-habitable"
"Kepler-90 i",-0.866420458394102,-0.311835727252653,-0.149568445141972,0.331845673226421,0.77941234774607,-0.0947614380771487,"non-habitable"
"221",-0.682404980162171,0.922005748323547,1.47098135730386,-1.38014491567824,0.403681536344454,-0.159233516477992,"habitable"
"379",-0.518623459550433,-0.0805325296278394,0.524895791408314,-1.41137540881417,-1.89447193875966,-0.298076693050714,"habitable"
"414",-0.64634287209578,-0.22455552263531,0.25938253070879,-1.80638386905167,-2.93803537709989,-0.370639017398713,"habitable"
"Kepler-99 b",-0.512744915407422,-0.477669918328213,-0.709824517238575,0.274236304543702,-0.711614618084087,-0.242093709141958,"non-habitable"
"K2-275 c.2",-0.509129135727513,-0.419964011562993,-0.421771531994851,-0.0249429799898028,-0.672785850284363,-0.242093709141958,"non-habitable"
"Kepler-146 b",-0.18063738416487,-0.149595308635588,0.255444894627309,-0.0643435886222757,0.64312770736888,-0.091626708905557,"non-habitable"
"Kepler-1571 b",-0.784849451113693,-0.484203280865067,-0.84522202447368,1.2303656305962,0.997153160696294,-0.0352015838169066,"non-habitable"
"Kepler-301 b",-0.857052204338918,-0.510791223842794,-0.968478504456031,0.984649297816296,0.502717270893991,-0.188803313224899,"non-habitable"
"K2-8 b.1",-0.207895259026384,-0.395846906708677,-0.319788649596553,-0.0971794175065846,-0.598398415211064,-0.238958979970366,"non-habitable"
"Kepler-108 b",0.467307284490205,0.0319677150420127,0.501285895871252,0.0753495657901468,0.544220255848539,0.215576749910429,"non-habitable"
"97",-0.373142880852991,-0.276569926051052,0.259973474316894,-1.45210589664345,-2.71153610413291,-0.344058976284532,"habitable"
"Kepler-447 b",1.42086164104738,-0.41562369084489,-0.460840305762812,0.434184134800539,0.149019903442961,-0.141782375651024,"non-habitable"
"Kepler-1336 b",-0.620266045167629,-0.241612479264028,0.0983373079418382,0.0643343962456656,0.170458988351098,-0.0634141463612317,"non-habitable"
"K2-15 b",-0.470733200210053,-0.38365122111514,-0.25303772547471,-0.128718634440816,-0.27426037485789,-0.257767354999917,"non-habitable"
"WASP-127 b",0.477024052668819,-0.47312186895956,-0.75345345123595,0.983672317759423,0.290936874361958,-0.0352015838169066,"non-habitable"
"424",-1.12238725354678,-0.496480908356502,-0.335916862149852,-1.75446411219165,-4.11870555404094,-0.43058182054962,"habitable"
"Kepler-412 b",1.24536971045863,-0.527526521835451,-1.10893970372279,1.40851346901399,0.432923225599828,-0.0665488755328234,"non-habitable"
"Kepler-219 c",-0.207895259026384,-0.222349631260547,0.0871743046918829,0.199278046582649,0.471675264186756,-0.00385429210098964,"non-habitable"
"NGC 2682 Sand 978 b",1.63808966690897,1.5431586062564,1.78462854019764,0.214546220246809,-1.51733260700938,7.16848786893218,"non-habitable"
"HD 63454 b",0.628670690828726,-0.501319623311043,-0.921777282808015,0.495774683881693,-0.672785850284363,-0.229554792455591,"non-habitable"
"436",-1.21970511119969,-0.524487460366087,-0.548060827122592,-1.64604503094052,-4.5932378730384,-0.433312188609051,"habitable"
"Kepler-422 b",0.880308252735487,-0.404011112653048,-0.454771178846855,0.641328180680118,0.668130233469938,-0.0822225213907819,"non-habitable"
"K2-201 c",-0.270159803272517,-0.243308521844711,0.0886925897137215,-0.230992051825162,0.164824295984078,-0.195072771568083,"non-habitable"
"406",-0.491596239492494,-0.108475519905419,0.476730375558685,-1.43663437452711,-1.96161818587588,-0.311057750916975,"habitable"
"K2-113 b.1",0.732956928604186,-0.444781981211304,-0.601482933739854,0.746277465446846,0.334971762165235,-0.0822225213907819,"non-habitable"
"Kepler-1081 b",-1.101505510553,-0.486912958079706,-0.788824400932455,0.614062188621217,-0.0205624270021288,-0.20761168825445,"non-habitable"
"Kepler-726 b",-0.275144305599303,-0.262032952606071,0.065555589076778,-0.228384057450307,0.102502876711936,-0.204476959082858,"non-habitable"
"Kepler-929 b",-1.01455369406281,-0.552461998440623,-1.30123644097039,1.59962193373951,0.560109375045578,-0.151186563165799,"non-habitable"
"HATS-31 b",1.21407815744485,-0.482954327680878,-0.846179570743866,1.38204680844851,0.748700148491991,0.115265416419495,"non-habitable"
"HD 40307 g",-0.447669807725383,0.557491925815612,1.26177878213828,-1.46264387992805,-0.489714426897019,-0.206112287731823,"habitable"
"Kepler-304 b",-0.370220129744795,-0.503684103816979,-0.856657302843067,0.405403539192138,-0.778185869497471,-0.254632625828325,"non-habitable"
"Kepler-1107 b",-0.857052204338918,-0.566440780412518,-1.41234655175413,1.55221680300061,-0.110657184913238,-0.213881146597633,"non-habitable"
"156",-0.948625529380915,0.258961335316017,1.00448079684549,-1.96686379099142,-2.20688677925749,-0.308301490309058,"habitable"
"420",-0.440606496958121,-0.363606669240348,0.152400927646666,-1.72007477502834,-3.1158595831324,-0.396888583149215,"habitable"
"8",-0.556729671997387,-0.297885241547265,0.175100879386765,-1.37576238449885,-2.42854871648673,-0.352337590977016,"habitable"
"GJ 581 b",-0.12220726591248,-0.49895741289081,-0.639178484502153,-0.732001652733405,-2.6528013180803,-0.377200539572289,"non-habitable"
"Kepler-241 b.2",-0.512404420152249,-0.376901897067077,-0.215218603777399,-0.299036776643106,-0.820323395254309,-0.260902084171508,"non-habitable"
"HD 98219 b",1.58927935726951,1.40634733911036,1.69411188132343,-0.738394687061066,-0.528672323556933,0.971046480264026,"non-habitable"
"Kepler-900 b",-0.587626694025666,-0.440965597849572,-0.513736207209231,0.0819395149603093,-0.6418966971132,-0.242093709141958,"non-habitable"
"WASP-161 b",1.70029696750847,-0.437632626305407,-0.635888014725446,1.1435008764991,1.0978923389141,0.0651097496740276,"non-habitable"
"Kepler-179 c",-0.616582548387251,-0.445243944805629,-0.556195145256508,0.274974943187652,-0.0707138392804725,-0.232689521627183,"non-habitable"
"GJ 9827 c",-0.851087841243558,-0.502690744940019,-0.813103813042304,0.146194764629199,-1.41616413456047,-0.279710459201058,"non-habitable"
"Kepler-1329 b",-0.559550161631694,-0.413667434115526,-0.371580147864946,-0.197858570294143,-1.08898583550193,-0.254632625828325,"non-habitable"
"Kepler-1442 b",-0.137087890058755,0.238426537994925,0.775345533494631,-0.360073487784249,1.09206864917972,-0.0195279379589481,"non-habitable"
"HD 1605 b.1",1.24188322057896,1.64653304443636,1.85157618073184,-1.08118741519587,-0.541291702074786,0.623091542217349,"non-habitable"
"HATS-25 b",1.04541347347483,-0.473986483562921,-0.74073629562989,0.839916623207529,0.395014362590233,-0.122974000621474,"non-habitable"
"419",-0.462058885316465,-0.365760951045682,0.150394596738757,-1.75549262958661,-3.14126875979602,-0.402087918498286,"habitable"
"K2-5 b",-0.64646240247728,-0.470319804476294,-0.608146810064004,-0.260744601980832,-1.92985472163062,-0.292249375887425,"non-habitable"
"Kepler-1367 b",-1.1732997782531,-0.542845767768615,-1.13957364418999,0.49972666744389,-1.65786326423841,-0.28284518837265,"non-habitable"
"Kepler-794 b",-0.580526843360593,-0.355943585177803,-0.283130564851287,0.511753199412201,0.528290377857307,-0.0383363129884983,"non-habitable"
"326",-0.639700863870506,-0.0605219031894347,0.888318470118857,-1.36441331189175,-1.59790066335721,-0.2951511488668,"habitable"
"62",-0.772604083515835,-0.225968157118054,0.366280266457843,-1.54980627949513,-2.52395353395847,-0.348345061184793,"habitable"
"464",-1.09452255635867,-0.497323694692611,-0.293214563759492,-1.91338784897221,-4.5932378730384,-0.433312188609051,"habitable"
"488",-0.51515220775736,0.53954869604775,1.21041670379025,-1.41588874502812,-0.155354840260148,-0.225601663061656,"habitable"
"Kepler-124 b.1",-1.29960026400885,-0.503684103816979,-0.842089511562707,0.427526533614696,-0.454735490543915,-0.270306271686283,"non-habitable"
"34",-0.832603395755506,-0.431236309124327,-0.237420568879809,-1.417083458027,-3.01222950882608,-0.398906210192231,"habitable"
"Kepler-1113 b",-0.381462291076826,-0.0557832949453398,0.419783932416205,-0.254510446164654,0.625356480942816,-0.104165625591924,"non-habitable"
"HD 72490 b",1.54010653243806,2.00219942458614,2.07025946491544,-0.984169807022491,-0.517336766959548,1.08389673044133,"non-habitable"
"438",-1.25325101580799,-0.54492143917286,-0.760998220338813,-1.41191225440811,-4.53603868038641,-0.433609085222324,"habitable"
"Kepler-870 b.1",-0.389990467994087,-0.25180001425065,0.054650354757577,-0.00437032558134193,0.547401333711134,-0.151186563165799,"non-habitable"
"Kepler-292 f",-0.505865773679639,-0.273512844726283,0.04153593614456,-0.261625895747155,-0.0742279357799686,-0.210746417426041,"non-habitable"
"Kepler-300 c",-0.535670811482611,-0.0849105940208108,0.399175467903851,-0.393799666615271,0.682668687675989,-0.188803313224899,"non-habitable"
"Kepler-804 c",-0.98456297444436,-0.388176326060131,-0.354976210189488,0.411628336931572,0.504852390059476,-0.141782375651024,"non-habitable"
"Kepler-331 b",-0.677312520412566,-0.442934994615754,-0.420675785761295,-0.375114908179145,-1.30374994066617,-0.317327209260159,"non-habitable"
"10",-0.353172670990797,-0.269844668398059,0.28373155633251,-1.46405189513897,-2.72514493716691,-0.342502542612806,"habitable"
"520",-0.660768788730498,-0.28881370197029,0.201441127470432,-1.35315339301272,-2.23379743015958,-0.352462041353849,"habitable"
"K2-90 c.1",-0.875866318762005,-0.513164838026654,-0.909945243527823,0.320976596074886,-1.11110023779622,-0.276575730029467,"non-habitable"
"Kepler-299 d",-0.661763243848923,-0.323564311156199,-0.128324350106787,0.128084398032727,0.287621635899924,-0.148051833994207,"non-habitable"
"Kepler-932 b",-0.847761258688559,-0.527767517749498,-1.06964589753226,0.967804108574843,-0.0368463689874318,-0.20761168825445,"non-habitable"
"Kepler-1154 b",-0.509129135727513,-0.446829100627817,-0.655231947596584,1.03600089185406,1.02666372168828,-0.0226626671305398,"non-habitable"
"Kepler-1494 b.1",-0.318731529572571,0.212970149480408,0.836600106978123,-0.843997164596212,0.333874686986756,-0.176264396538533,"non-habitable"
"55 Cnc b",1.18711023139706,-0.329668211248478,-0.142377876392967,-0.0425232909518,-0.196100835591438,-0.176264396538533,"non-habitable"
"Kepler-38 b",0.827707875273518,0.337812232988009,0.917483624883572,-0.5095416409951,0.294250343910536,0.0776486663603943,"non-habitable"
"K2-200 b",-0.847761258688559,-0.507467496795049,-0.917190399577134,0.694771717363643,-0.152045473145561,-0.223285334112408,"non-habitable"
"46",-0.712783781309356,-0.351179900541817,0.0720173300744449,-1.36870411564942,-2.92916370821752,-0.356452038767584,"habitable"
"55",-0.745594961976055,-0.074601629476498,0.634538789043983,-1.71683651779818,-2.52477308518225,-0.327140400102381,"habitable"
"Kepler-241 b.1",-0.512404420152249,-0.376901897067077,-0.215218603777399,-0.299036776643106,-0.820323395254309,-0.260902084171508,"non-habitable"
"Kepler-981 b",-0.518990972504375,-0.471402783253142,-0.723177768437568,0.716610677815098,0.398272776673721,-0.169994938195349,"non-habitable"
"HD 20781 d",-0.278066931255322,-0.222982642543533,0.219958363185259,-0.328823051141351,-0.124816402215843,-0.187627391674948,"non-habitable"
"kap CrB b",1.55134503602745,2.58456118650271,2.29318212109664,-1.28369694529381,-0.597123655064606,1.04941470955382,"non-habitable"
"Kepler-608 b",-0.194155897757282,-0.437091655764325,-0.555271342131347,0.593476884477225,0.508053693007753,-0.154321292337391,"non-habitable"
"28",-0.530948889807679,-0.108675252555377,0.546852333076841,-1.59970931601427,-2.40318158124205,-0.321636668708511,"habitable"
"338",-0.643509490975541,-0.0638737567975787,0.883173372032623,-1.36400512086877,-1.62225101087822,-0.294689628715862,"habitable"
"Kepler-624 b",-0.518990972504375,-0.317899325699981,-0.144677764967832,0.345608195597663,0.817082727899934,-0.101030896420332,"non-habitable"
"HD 47186 c",0.785451408674539,2.40655333973494,2.32189225100191,-2.12542302670153,0.331679955021301,-0.132378188136249,"non-habitable"
"Kepler-28 b",1.46634709806126,-0.449868362531735,-0.593868936145988,0.0162229045450719,-0.966038691026633,-0.251497896656733,"non-habitable"
"Kepler-1497 b",-0.7337776437804,-0.404214064007614,-0.404302237303916,0.360783473157426,0.351404674722455,-0.173129667366941,"non-habitable"
"Kepler-1428 b.1",-0.742113402347394,-0.356755617234165,-0.304257695091674,0.590988640711598,0.884720493212701,-0.0446057713316816,"non-habitable"
"HD 50554 b",2.02229309297859,2.37595696169747,2.29660812302086,-2.08888928900853,0.683705847433163,-0.151186563165799,"non-habitable"
"316",-0.71061675093348,-0.0182944517890464,0.671604049221392,-1.68810770211236,-2.22353629641844,-0.318653049979552,"habitable"
"BD+15 2375 b",1.30142490288099,0.520344458576772,1.12150342852952,0.279557782933312,-0.886741076835937,2.33465366990641,"non-habitable"
"Kepler-559 b",-0.200997558023287,-0.296153794758833,-0.0474008249414327,-0.0072049141683933,0.301974904341707,-0.173129667366941,"non-habitable"
"HD 45364 b.1",0.495089470431509,0.679313355988049,1.33731916665613,-1.31080179381958,0.0819701811933373,-0.167814342215361,"non-habitable"
"Kepler-692 b",-0.310876379112681,-0.259593485634361,0.0657596234443137,-0.228734636863051,0.0888219590472896,-0.201342229911266,"non-habitable"
"HD 95089 b",1.85290782309831,3.00446586409256,2.47462688186979,-1.41295076659385,-0.537503195176416,1.12151348050043,"non-habitable"
"Kepler-990 c",-0.784849451113693,-0.565582521238101,-1.42396088612451,1.92741057960421,0.64312770736888,-0.132378188136249,"non-habitable"
"HD 13724 b",2.8124586842423,5.78109829880249,3.64151534908535,-3.32806759941157,0.559051364304174,-0.135512917307841,"non-habitable"
"304",-0.759856823369823,-0.22847802542476,0.284063937708592,-1.35796202036477,-2.22703040907525,-0.327026169483094,"habitable"
"233",-0.77996305321932,-0.227807148462761,0.367478534630888,-1.54872111935202,-2.57125685864139,-0.346917412942057,"habitable"
"Kepler-268 c",-0.248084645766311,0.213436501281686,0.788788507021397,-0.505278015606289,0.780433476422489,-0.0728183338760068,"non-habitable"
"HD 143105 b",1.36281979286149,-0.506287662273149,-1.01978134059372,1.38343754114347,1.07845876326211,-0.0548378721679658,"non-habitable"
"Kepler-18 c",-0.0686293207593963,-0.419506774598347,-0.470517602460296,0.453427241249521,-0.0205624270021288,-0.122974000621474,"non-habitable"
"Kepler-588 b",-0.427941308052974,-0.474807828944575,-0.74882516774446,0.800143619579323,0.524035499971341,-0.157456021508982,"non-habitable"
"Kepler-902 b",-0.452139284068298,-0.0981496548470413,0.39110464057329,-0.435666015849231,0.320694645183991,-0.179399125710124,"non-habitable"
"K2-36 b",-0.866420458394102,-0.541828454964484,-1.17306818866308,0.923260093673035,-0.529933108056581,-0.238958979970366,"non-habitable"
"Kepler-845 b",-0.601991974921204,-0.555786213918518,-1.29927645111675,1.15178139057162,-0.543818657971967,-0.235824250798775,"non-habitable"
"WASP-28 b",1.22818694052724,-0.49026045962915,-0.842297851694929,1.05136594877595,0.85048892192317,-0.129243458964657,"non-habitable"
"HD 125595 b",-0.492053690099286,-0.408558528004538,-0.353844166200886,-0.102704166068305,-0.830902603999638,-0.238958979970366,"non-habitable"
"HD 143105 b.1",1.36281979286149,-0.506287662273149,-1.01978134059372,1.38343754114347,1.07845876326211,-0.0548378721679658,"non-habitable"
"K2-80 d",-0.449077946039448,-0.195552589366876,0.214606554633971,-0.362193215121516,0.0899631873940884,-0.198207500739674,"non-habitable"
"Kepler-68 c",-0.906017427605171,-0.384306097224829,-0.357406170319521,0.517747269575264,0.479182381623122,-0.0822225213907819,"non-habitable"
"HD 224693 b",1.10729381030483,-0.168098863752258,0.172799540313519,0.312324613192999,0.586501229607964,0.134073791449045,"non-habitable"
"Kepler-1486 b",-0.515691684386762,0.0264369040173573,0.558397130159003,-0.400179591776545,0.660848222714826,-0.119839271449882,"non-habitable"
"506",-1.10048805516917,-0.494893221298655,-0.294205515497585,-1.85095164062048,-3.97965473634687,-0.436497036974894,"habitable"
"Kepler-769 c.1",-0.685182194826628,-0.293880130779696,-0.0971432806207808,0.358165922346253,0.886728250757394,-0.0696836047044151,"non-habitable"
"239",-0.664927904322817,-0.151159891572233,0.471026589525913,-1.55171670915614,-2.33611003525856,-0.330799756863024,"habitable"
"K2-26 b",-0.419036093504034,-0.371964145381734,-0.145386949570656,-0.840070394809749,-2.16324985589949,-0.307923021745384,"non-habitable"
"HD 136352 c",-0.270437700952647,-0.218976321695029,0.190309084506067,-0.184334946139632,0.339358125781571,-0.173116774225858,"non-habitable"
"Kepler-1237 b",-0.370220129744795,0.174783280364964,0.796112028232903,-0.885370581934347,0.125237641374671,-0.188803313224899,"non-habitable"
"Kepler-62 f",-0.829409520092116,0.732387578198929,1.42738564470073,-1.81200403815572,-0.528672323556933,-0.270306271686283,"habitable"
"Kepler-737 b",-0.627676745339002,-0.262345625931228,0.209625258427557,-1.2088962823274,-2.11749179810839,-0.32046193843175,"non-habitable"
"Kepler-1518 b",-0.32400857397288,-0.438208750896859,-0.661865887677046,1.32170128985256,1.51617500689678,0.118400145591086,"non-habitable"
"Kepler-571 b",-0.424962827302719,-0.467672300986525,-0.690925107958062,0.59260174678914,0.187332454121257,-0.188803313224899,"non-habitable"
"HD 1666 b",2.14440113224806,1.03108639987962,1.43293580357413,-0.839806813971759,1.01684244171671,0.134073791449045,"non-habitable"
"HD 6718 b.1",1.51623053284232,3.12627750328978,2.65975624329023,-2.47848981437298,0.48775084663431,-0.173129667366941,"non-habitable"
"213",-0.536186644998932,0.950287377102757,1.47096306334139,-1.36918971875149,0.428852021731711,-0.15283985405045,"habitable"
"Kepler-234 c",-0.221862426617211,-0.415395465087136,-0.498683259674929,0.667927010160148,0.924752825442271,-0.122974000621474,"non-habitable"
"322",-0.576734571599421,-0.0184398211976327,0.837986193970646,-1.37161370891614,-1.43242977932656,-0.292981762793815,"habitable"
"Kepler-804 b",-0.6351462873459,-0.327834546121548,-0.15224056808995,0.208856825025826,0.504852390059476,-0.141782375651024,"non-habitable"
"312",-0.740235981744101,-0.0716743346034591,0.634870992741569,-1.71316343019899,-2.50085173848083,-0.326584275377831,"habitable"
"HD 20781 b",-0.921957290867269,-0.471020021174359,-0.643926853705503,0.538468497803523,-0.124816402215843,-0.187627391674948,"non-habitable"
"273",-0.480804752884022,0.655577267911229,1.29167510334814,-1.44279513436953,-0.0893830089945163,-0.209374014924957,"habitable"
"Kepler-307 b.1",-0.427666269886901,-0.384867686990821,-0.316469606001299,0.0780288558773952,0.00494066441308624,-0.217015875769225,"non-habitable"
"331",-0.742846378491755,-0.111651073255742,0.592714398299193,-1.33810205056059,-1.86421220027783,-0.295384105059017,"habitable"
"Kepler-690 b.1",0.176879958540296,-0.410093626217632,-0.463750586359635,0.60054858896876,0.606484291410756,-0.107300354763515,"non-habitable"
"Kepler-11 c",-0.794149355019873,-0.347867116130664,-0.203030797251131,0.237112445881432,0.338261825305311,-0.138647646479432,"non-habitable"
"Kepler-1402 b",-1.28041841238325,-0.524290938896251,-1.04878225657877,0.981183877417072,0.0613693711896479,-0.198207500739674,"non-habitable"
"Kepler-707 b",-0.861726647179672,-0.522508696074573,-1.01289726637085,0.767178545999732,-0.313103310139843,-0.232689521627183,"non-habitable"
"Kepler-1192 b",-0.502614231118641,-0.233028315883517,0.142308333572819,-0.318338278412571,0.086538872980524,-0.210746417426041,"non-habitable"
"Kepler-1576 b",-1.07312232251361,-0.425303430418553,-0.514191887295009,0.589066082077636,0.567510407371583,-0.138647646479432,"non-habitable"
"Kepler-460 c",0.118309609171294,0.748941691501321,1.32058779211998,-0.935672436014152,1.03940820834797,-0.0822225213907819,"non-habitable"
"WASP-14 b",2.29346947194488,-0.502773507149521,-1.01183056032328,1.4170625853595,1.17023136493058,-0.0320668546453149,"non-habitable"
"91",-0.453826347705025,-0.332772524444074,0.114646119324753,-1.40667002406772,-2.79338061196198,-0.359789807473489,"habitable"
"HIP 12961 b",0.797725050289255,-0.049259855111812,0.585378663630073,-1.35467788377876,-1.97583726976023,-0.267171542514692,"non-habitable"
"HATS-30 b",1.11127463960967,-0.492967593590989,-0.872488924272553,0.996765524527303,0.637906153179441,-0.138647646479432,"non-habitable"
"Kepler-746 b",-1.01455369406281,-0.492931328898165,-0.833254886929947,0.756125917463999,0.0636617278165066,-0.179399125710124,"non-habitable"
"41",-0.716429940546481,-0.358283883910891,0.0506887434918031,-1.36817244448684,-2.93048279765627,-0.359775377396816,"habitable"
"296",-0.67889311280304,0.102878061087537,0.815810816233826,-1.50155495588098,-1.34895445773879,-0.29099274335597,"habitable"
"83",-0.575799373437462,0.609485518168954,1.25838142032272,-1.36312348623265,0.00838534969989735,-0.201853968421802,"habitable"
"HD 12661 b",1.68888405562037,0.901009630875745,1.41786850489396,-1.25937652412777,0.318495249364417,-0.0947614380771487,"non-habitable"
"HD 113337 b",1.76019171975771,1.00561594089786,1.53331785481953,-0.932872660248591,1.26690172938087,-0.000719562929397941,"non-habitable"
"HD 130322 b",1.33905577658703,-0.380274242388762,-0.302715616797986,0.103404472086759,0.0280347558545494,-0.204476959082858,"non-habitable"
"Kepler-336 d",-0.502614231118641,-0.24566731391539,0.0375883529428692,0.169030849074146,0.557993173276375,-0.0634141463612317,"non-habitable"
"Kepler-216 b",-0.505865773679639,-0.410835394583633,-0.467200058555024,0.712158575507291,0.790635538897164,-0.0759530630475985,"non-habitable"
"K2-97 b",0.627409149049657,-0.394941444441532,-0.423649404212791,1.22407304233325,-0.796585865274796,0.930295001033334,"non-habitable"
"GJ 3323 b",-0.908965136860963,-0.518347276044649,-0.639560328209401,-1.41872410419426,-3.28563191360875,-0.433312188609051,"habitable"
"25",-0.442603699646212,-0.307809210610977,0.248265988942458,-1.74269553488281,-3.02385018668673,-0.385778842612012,"habitable"
"104",-0.615450321190879,-0.21595254504212,0.290829869149715,-1.79322964543748,-2.90680850692204,-0.367199601182374,"habitable"
"Kepler-1596 b.1",-0.64646240247728,0.0759291385884035,0.664010328186079,-0.684223888275121,0.385228849528954,-0.182533854881716,"non-habitable"
"HD 183263 c",1.86891230585996,3.52437823715384,2.77406360329474,-2.40325525406354,0.64312770736888,-0.0853572505623736,"non-habitable"
"Kepler-325 c",-0.452139284068298,-0.352311741747559,-0.213446304798244,0.230906020240773,0.435082472503231,-0.157456021508982,"non-habitable"
"K2-21 b",-0.669506468815287,-0.417678676859652,-0.37219125939219,-0.324259290407573,-1.48480843660157,-0.267171542514692,"non-habitable"
"Kepler-328 b",0.160261630776841,-0.117464409307151,0.316564752441324,-0.276590735398802,0.60753425236205,-0.157456021508982,"non-habitable"
"359",-0.60994618914297,0.447471742272144,1.18684585120706,-1.51803585786175,-0.66906161805995,-0.243022613883624,"habitable"
"352",-0.499694394148919,0.423214841080616,1.2069525739571,-1.50097497640652,-0.673009783735708,-0.244130694995066,"habitable"
"Kepler-99 b.1",-0.512744915407422,-0.477669918328213,-0.709824517238575,0.274236304543702,-0.711614618084087,-0.242093709141958,"non-habitable"
"GJ 1265 b",-0.429965347197336,-0.534631151735596,-0.812745348287852,-0.849288230163615,-3.13612663428255,-0.411369084407909,"non-habitable"
"HD 30177 c",2.22268751192643,5.27131053404518,3.50892510795715,-3.19198473413621,0.219825054532241,-0.116704542278291,"non-habitable"
"277",-0.541243638655244,0.777454380483725,1.37441411246931,-1.40065224822991,0.127525910588056,-0.180877909739262,"habitable"
"389",-0.668548618753933,0.307990293897084,1.03034486518961,-1.43943000430599,-0.593301208481566,-0.263578618834511,"habitable"
"Kepler-1464 b",-0.7337776437804,-0.154504369354197,0.265990695355196,-0.22416895849376,0.516582441516245,-0.154321292337391,"non-habitable"
"149",-0.52809538535798,0.604102605977539,1.26400920891382,-1.41482266512814,-0.0864848547661333,-0.213212376766632,"habitable"
"255",-0.538309204150738,0.573017867841336,1.32029530770061,-1.70248225289962,-0.657568079200283,-0.266583957630123,"habitable"
"126",-0.850155621015441,-0.34337196976974,0.132853649662865,-1.43165174097652,-2.90492277448935,-0.362489235618231,"habitable"
"Kepler-225 c",-0.669506468815287,-0.33900190436873,-0.0126522095192871,-1.05227379134335,-2.33453649044092,-0.32046193843175,"non-habitable"
"WASP-26 b",1.19788671679027,-0.509412682029284,-0.930740930412021,1.26131925683394,0.732257990201198,-0.0884919797339653,"non-habitable"
"K2-12 b.1",-0.512404420152249,-0.408103407681718,-0.431016203453642,0.456948491096931,0.486680434836152,-0.154321292337391,"non-habitable"
"Kepler-122 c",0.166672295049121,-0.345647813680679,-0.225465526892663,0.438385706643254,0.748700148491991,-0.0884919797339653,"non-habitable"
"HD 163607 b",1.15992602441875,0.161652209072371,0.732169322462142,-0.408097964722282,0.181713058179366,0.080783395531986,"non-habitable"
"rho CrB c",0.099441748091506,0.250788046911875,0.901398685636368,-0.612161128264792,0.298665554925993,-0.0446057713316816,"non-habitable"
"Kepler-405 b",-0.587626694025666,-0.374656234693986,-0.307210058890057,0.2357680762169,0.505919674419177,-0.191938042396491,"non-habitable"
"Kepler-1065 c.1",-0.754747644035556,-0.515365069390404,-0.990686493350602,1.00366371427941,0.307486570658653,-0.179399125710124,"non-habitable"
"Kepler-479 b.1",-0.576997309676598,-0.363048478194173,-0.224341562696216,-0.0344386378763507,-0.135457041903434,-0.217015875769225,"non-habitable"
"Kepler-445 b",-0.767540769219131,-0.542071419614243,-0.89825190180591,-0.713642643504709,-3.28956353389306,-0.405099626064726,"non-habitable"
"K2-47 b",-0.650264636007661,-0.19528322848201,0.263602594248652,-0.578477796698148,-0.368140545115331,-0.232689521627183,"non-habitable"
"471",-0.713310647186431,-0.352206418086735,0.0689353734878492,-1.36862728976904,-2.92935431514631,-0.356932257432715,"habitable"
"HD 4732 b.1",1.67718616525415,1.32901448344549,1.59165929638903,-0.563010216689584,-0.485957245760946,1.22182481399136,"non-habitable"
"391",-0.833453765388903,0.145293626531085,0.880173575145427,-1.75939106432626,-1.98005498533982,-0.306454260744965,"habitable"
"Kepler-329 c",-0.638903285608081,-0.334581260557697,-0.0157166658668567,-0.783576627394166,-1.43364067714095,-0.307923021745384,"non-habitable"
"89",-0.449214077919672,0.558386908310341,1.2618216090808,-1.4617256536766,-0.481971922235846,-0.206248618190316,"habitable"
